CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment,Cluster,ClusterName
16791,29,7,1693.03,4,5,4,13,Champions,2,Loyal Regulars
16792,282,2,110.38000000000001,1,3,1,5,Hibernating / Lost,1,Occasional Buyers
16793,57,1,243.84,3,2,1,6,Potential Loyalists,1,Occasional Buyers
16794,1,10,1194.48,5,5,4,14,Champions,0,VIP / Best
16795,365,1,414.88,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
16796,89,1,305.62,2,2,2,6,Hibernating / Lost,1,Occasional Buyers
16800,11,1,1162.65,5,2,4,11,Loyal Customers,3,Steady Mid-Tier
16801,163,4,1594.23,2,4,4,10,At Risk (high value),2,Loyal Regulars
16803,65,1,332.3,3,2,2,7,Potential Loyalists,1,Occasional Buyers
16804,23,3,536.99,4,4,3,11,Loyal Customers,3,Steady Mid-Tier
16805,174,2,460.59,2,3,2,7,Others,1,Occasional Buyers
16806,103,4,736.21,2,4,3,9,Others,2,Loyal Regulars
16807,143,3,1121.59,2,4,4,10,At Risk (high value),2,Loyal Regulars
16808,99,2,288.42,2,3,2,7,Others,1,Occasional Buyers
16809,23,5,914.69,4,4,3,11,Loyal Customers,2,Loyal Regulars
16810,192,1,309.54,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
16811,5,2,547.07,5,3,3,11,Loyal Customers,3,Steady Mid-Tier
16812,361,1,479.35,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
16813,8,10,1652.18,5,5,4,14,Champions,0,VIP / Best
16814,14,21,6406.8,5,5,5,15,Champions,0,VIP / Best
16816,103,4,417.06,2,4,2,8,Needs Attention,2,Loyal Regulars
16817,3,9,1604.75,5,5,4,14,Champions,0,VIP / Best
16818,11,11,3349.57,5,5,5,15,Champions,0,VIP / Best
16820,96,1,497.61,2,2,3,7,Others,1,Occasional Buyers
16823,227,1,358.38,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
16824,16,2,460.64,4,3,2,9,Others,3,Steady Mid-Tier
16825,39,2,775.1800000000001,3,3,3,9,Loyal Customers,3,Steady Mid-Tier
16826,51,1,341.7,3,2,2,7,Potential Loyalists,1,Occasional Buyers
16828,112,1,113.5,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
16829,157,1,197.22,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
16830,39,1,325.91,3,2,2,7,Potential Loyalists,3,Steady Mid-Tier
16832,184,3,199.15,1,4,1,6,Others,1,Occasional Buyers
16833,1,4,1106.53,5,4,4,13,Champions,3,Steady Mid-Tier
16834,228,1,413.46,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
16835,128,2,180.85,2,3,1,6,Hibernating / Lost,1,Occasional Buyers
16836,40,2,251.87,3,3,2,8,Others,3,Steady Mid-Tier
16837,31,11,3170.98,4,5,5,14,Champions,0,VIP / Best
16838,197,2,588.85,1,3,3,7,Needs Attention,1,Occasional Buyers
16839,9,34,16594.35,5,5,5,15,Champions,0,VIP / Best
16841,37,6,1869.82,3,5,4,12,Loyal Customers,2,Loyal Regulars
16842,101,3,1264.19,2,4,4,10,At Risk (high value),2,Loyal Regulars
16843,43,16,10196.57,3,5,5,13,Loyal Customers,0,VIP / Best
16846,50,1,214.32,3,2,1,6,Potential Loyalists,1,Occasional Buyers
16847,43,1,193.44,3,2,1,6,Potential Loyalists,1,Occasional Buyers
16848,53,1,281.42,3,2,2,7,Potential Loyalists,1,Occasional Buyers
16849,187,1,124.57,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
16850,334,1,332.41,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
16851,4,3,342.45,5,4,2,11,Loyal Customers,3,Steady Mid-Tier
16852,10,2,144.91000000000003,5,3,1,9,New / Promising,3,Steady Mid-Tier
16855,24,2,328.4,4,3,2,9,Others,3,Steady Mid-Tier
16856,15,1,35.400000000000006,4,2,1,7,New / Promising,3,Steady Mid-Tier
16858,369,1,375.69000000000005,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
16859,145,2,747.81,2,3,3,8,Needs Attention,1,Occasional Buyers
16861,60,2,173.76,3,3,1,7,Potential Loyalists,1,Occasional Buyers
16863,31,2,502.8,4,3,3,10,Loyal Customers,3,Steady Mid-Tier
16866,141,3,207.73999999999998,2,4,1,7,Others,1,Occasional Buyers
16869,23,4,817.12,4,4,3,11,Loyal Customers,2,Loyal Regulars
16871,22,6,2812.34,4,5,5,14,Champions,2,Loyal Regulars
16872,77,3,680.02,2,4,3,9,Others,2,Loyal Regulars
16873,5,6,7123.62,5,5,5,15,Champions,0,VIP / Best
16875,67,5,2095.53,3,4,5,12,Loyal Customers,2,Loyal Regulars
16877,12,6,846.62,5,5,3,13,Champions,2,Loyal Regulars
16878,84,1,13.3,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
16880,31,7,1491.43,4,5,4,13,Champions,2,Loyal Regulars
16881,67,1,432.0,3,2,2,7,Potential Loyalists,1,Occasional Buyers
16882,67,3,705.12,3,4,3,10,Loyal Customers,2,Loyal Regulars
16883,187,2,272.48,1,3,2,6,Others,1,Occasional Buyers
16884,38,2,429.84000000000003,3,3,2,8,Others,3,Steady Mid-Tier
16885,15,3,450.41,4,4,2,10,Loyal Customers,3,Steady Mid-Tier
16887,35,1,192.32999999999998,3,2,1,6,Potential Loyalists,3,Steady Mid-Tier
16889,195,3,1578.67,1,4,4,9,At Risk (high value),2,Loyal Regulars
16891,2,5,742.43,5,4,3,12,Loyal Customers,3,Steady Mid-Tier
16892,1,5,518.19,5,4,3,12,Loyal Customers,3,Steady Mid-Tier
16893,367,1,145.93,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
16895,65,1,202.27,3,2,1,6,Potential Loyalists,1,Occasional Buyers
16897,299,2,289.78,1,3,2,6,Others,1,Occasional Buyers
16898,26,3,501.03,4,4,3,11,Loyal Customers,3,Steady Mid-Tier
16899,8,6,1271.06,5,5,4,14,Champions,0,VIP / Best
16900,17,3,882.16,4,4,3,11,Loyal Customers,3,Steady Mid-Tier
16902,116,1,1706.88,2,2,4,8,Needs Attention,2,Loyal Regulars
16903,29,1,363.2,4,2,2,8,New / Promising,3,Steady Mid-Tier
16904,4,15,3634.95,5,5,5,15,Champions,0,VIP / Best
16905,5,7,3037.6,5,5,5,15,Champions,0,VIP / Best
16906,82,4,559.59,2,4,3,9,Others,2,Loyal Regulars
16907,29,5,928.76,4,4,4,12,Champions,2,Loyal Regulars
16909,72,1,379.14,3,2,2,7,Potential Loyalists,1,Occasional Buyers
16910,4,8,1508.96,5,5,4,14,Champions,0,VIP / Best
16912,29,11,2555.58,4,5,5,14,Champions,0,VIP / Best
16913,290,1,113.44,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
16914,36,1,183.76,3,2,1,6,Potential Loyalists,3,Steady Mid-Tier
16915,9,6,621.6800000000001,5,5,3,13,Champions,3,Steady Mid-Tier
16916,24,2,562.41,4,3,3,10,Loyal Customers,3,Steady Mid-Tier
16917,277,1,391.52,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
16918,50,6,1068.82,3,5,4,12,Loyal Customers,2,Loyal Regulars
16919,156,11,2592.25,2,5,5,12,At Risk (high value),2,Loyal Regulars
16921,61,1,154.18,3,2,1,6,Potential Loyalists,1,Occasional Buyers
16923,12,19,7069.08,5,5,5,15,Champions,0,VIP / Best
16924,21,3,829.89,4,4,3,11,Loyal Customers,3,Steady Mid-Tier
16926,371,1,230.25,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
16927,116,3,543.05,2,4,3,9,Others,2,Loyal Regulars
16928,80,17,2806.75,2,5,5,12,At Risk (high value),0,VIP / Best
16929,4,7,1295.39,5,5,4,14,Champions,0,VIP / Best
16930,26,3,378.89,4,4,2,10,Loyal Customers,3,Steady Mid-Tier
16931,5,21,4554.87,5,5,5,15,Champions,0,VIP / Best
16932,53,1,150.23000000000002,3,2,1,6,Potential Loyalists,1,Occasional Buyers
16933,1,2,563.23,5,3,3,11,Loyal Customers,3,Steady Mid-Tier
16934,55,2,931.03,3,3,4,10,Loyal Customers,2,Loyal Regulars
16936,26,1,261.9,4,2,2,8,New / Promising,3,Steady Mid-Tier
16938,9,4,2711.6800000000003,5,4,5,14,Champions,2,Loyal Regulars
16940,52,3,3049.88,3,4,5,12,Loyal Customers,2,Loyal Regulars
16942,13,9,1904.99,5,5,4,14,Champions,0,VIP / Best
16943,212,3,816.73,1,4,3,8,Others,2,Loyal Regulars
16945,22,19,4345.5,4,5,5,14,Champions,0,VIP / Best
16947,236,1,406.48,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
16948,139,3,435.02,2,4,2,8,Needs Attention,1,Occasional Buyers
16949,4,6,1286.27,5,5,4,14,Champions,0,VIP / Best
16950,57,3,1178.56,3,4,4,11,Loyal Customers,2,Loyal Regulars
16951,135,3,1277.75,2,4,4,10,At Risk (high value),2,Loyal Regulars
16952,109,2,167.61,2,3,1,6,Hibernating / Lost,1,Occasional Buyers
16953,30,1,20.8,4,2,1,7,New / Promising,1,Occasional Buyers
16954,1,9,2085.08,5,5,5,15,Champions,0,VIP / Best
16955,185,4,518.67,1,4,3,8,Others,2,Loyal Regulars
16956,18,1,308.74,4,2,2,8,New / Promising,3,Steady Mid-Tier
16957,239,2,416.64,1,3,2,6,Others,1,Occasional Buyers
16959,87,1,117.35000000000001,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
16960,39,3,505.1,3,4,3,10,Loyal Customers,3,Steady Mid-Tier
16961,116,1,234.17,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
16963,187,1,110.55000000000001,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
16965,227,1,192.07,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
16966,8,7,2154.97,5,5,5,15,Champions,0,VIP / Best
16967,189,1,319.02,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
16968,4,2,439.43,5,3,2,10,Others,3,Steady Mid-Tier
16969,39,3,650.41,3,4,3,10,Loyal Customers,2,Loyal Regulars
16971,38,1,357.21,3,2,2,7,Potential Loyalists,3,Steady Mid-Tier
16976,267,1,251.51999999999998,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
16978,78,1,344.33,2,2,2,6,Hibernating / Lost,1,Occasional Buyers
16979,4,6,1852.0,5,5,4,14,Champions,0,VIP / Best
16980,255,2,1028.46,1,3,4,8,Others,1,Occasional Buyers
16982,61,1,384.06,3,2,2,7,Potential Loyalists,1,Occasional Buyers
16983,13,7,1905.87,5,5,4,14,Champions,0,VIP / Best
16984,88,2,4459.52,2,3,5,10,At Risk (high value),2,Loyal Regulars
16985,17,10,5464.12,4,5,5,14,Champions,0,VIP / Best
16986,30,2,1873.2,4,3,4,11,Loyal Customers,2,Loyal Regulars
16987,3,7,1616.8,5,5,4,14,Champions,0,VIP / Best
16988,5,1,126.12,5,2,1,8,New / Promising,3,Steady Mid-Tier
16989,7,6,1133.25,5,5,4,14,Champions,0,VIP / Best
16990,219,1,179.0,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
16992,11,5,1614.31,5,4,4,13,Champions,2,Loyal Regulars
16996,30,6,1456.96,4,5,4,13,Champions,2,Loyal Regulars
16997,288,3,702.0,1,4,3,8,Others,1,Occasional Buyers
16998,150,4,295.0,2,4,2,8,Needs Attention,1,Occasional Buyers
16999,23,2,484.82,4,3,3,10,Loyal Customers,3,Steady Mid-Tier
17001,1,11,3989.57,5,5,5,15,Champions,0,VIP / Best
17002,86,3,1493.73,2,4,4,10,At Risk (high value),2,Loyal Regulars
17004,46,2,1312.1399999999999,3,3,4,10,Loyal Customers,2,Loyal Regulars
17006,5,4,781.78,5,4,3,12,Loyal Customers,3,Steady Mid-Tier
17007,51,6,889.9300000000001,3,5,3,11,Loyal Customers,2,Loyal Regulars
17010,18,1,195.36,4,2,1,7,New / Promising,3,Steady Mid-Tier
17011,30,1,270.9,4,2,2,8,New / Promising,3,Steady Mid-Tier
17014,8,3,583.4300000000001,5,4,3,12,Loyal Customers,3,Steady Mid-Tier
17015,29,3,1838.6100000000001,4,4,4,12,Champions,2,Loyal Regulars
17017,3,20,8694.26,5,5,5,15,Champions,0,VIP / Best
17018,41,2,920.1,3,3,3,9,Loyal Customers,2,Loyal Regulars
17019,11,4,1258.08,5,4,4,13,Champions,2,Loyal Regulars
17022,31,1,71.0,4,2,1,7,New / Promising,1,Occasional Buyers
17024,45,3,95.85,3,4,1,8,Others,1,Occasional Buyers
17025,61,3,357.77,3,4,2,9,Loyal Customers,1,Occasional Buyers
17026,185,2,154.82999999999998,1,3,1,5,Hibernating / Lost,1,Occasional Buyers
17027,79,6,877.5600000000001,2,5,3,10,At Risk (high value),2,Loyal Regulars
17029,111,2,716.0,2,3,3,8,Needs Attention,1,Occasional Buyers
17030,64,1,146.87,3,2,1,6,Potential Loyalists,1,Occasional Buyers
17031,12,2,380.35,5,3,2,10,Others,3,Steady Mid-Tier
17033,86,3,1030.14,2,4,4,10,At Risk (high value),2,Loyal Regulars
17034,16,3,745.52,4,4,3,11,Loyal Customers,3,Steady Mid-Tier
17035,246,2,433.53000000000003,1,3,2,6,Others,1,Occasional Buyers
17037,88,1,1267.32,2,2,4,8,Needs Attention,1,Occasional Buyers
17038,30,1,112.4,4,2,1,7,New / Promising,3,Steady Mid-Tier
17040,138,1,449.73,2,2,2,6,Hibernating / Lost,1,Occasional Buyers
17041,27,3,1071.49,4,4,4,12,Champions,2,Loyal Regulars
17042,3,5,1036.58,5,4,4,13,Champions,3,Steady Mid-Tier
17043,32,4,1735.18,4,4,4,12,Champions,2,Loyal Regulars
17044,25,1,948.48,4,2,4,10,Loyal Customers,3,Steady Mid-Tier
17045,113,3,339.44,2,4,2,8,Needs Attention,1,Occasional Buyers
17046,157,1,642.02,2,2,3,7,Others,1,Occasional Buyers
17047,85,3,1100.9,2,4,4,10,At Risk (high value),2,Loyal Regulars
17048,118,3,925.35,2,4,4,10,At Risk (high value),2,Loyal Regulars
17049,3,9,5655.03,5,5,5,15,Champions,0,VIP / Best
17050,96,6,3185.64,2,5,5,12,At Risk (high value),2,Loyal Regulars
17051,194,1,240.89000000000001,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17052,28,1,399.09,4,2,2,8,New / Promising,3,Steady Mid-Tier
17053,131,1,498.48,2,2,3,7,Others,1,Occasional Buyers
17054,28,5,1356.33,4,4,4,12,Champions,2,Loyal Regulars
17058,82,3,1179.89,2,4,4,10,At Risk (high value),2,Loyal Regulars
17059,30,5,3080.39,4,4,5,13,Champions,2,Loyal Regulars
17060,266,1,234.24,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17061,74,11,5232.2300000000005,2,5,5,12,At Risk (high value),0,VIP / Best
17062,314,4,528.29,1,4,3,8,Others,1,Occasional Buyers
17063,21,7,1461.14,4,5,4,13,Champions,2,Loyal Regulars
17064,59,3,855.45,3,4,3,10,Loyal Customers,2,Loyal Regulars
17068,12,21,4545.89,5,5,5,15,Champions,0,VIP / Best
17069,28,9,2709.7000000000003,4,5,5,14,Champions,0,VIP / Best
17070,114,1,304.24,2,2,2,6,Hibernating / Lost,1,Occasional Buyers
17071,28,9,2429.03,4,5,5,14,Champions,0,VIP / Best
17073,18,4,1444.84,4,4,4,12,Champions,2,Loyal Regulars
17075,18,4,834.12,4,4,3,11,Loyal Customers,2,Loyal Regulars
17076,36,3,841.0799999999999,3,4,3,10,Loyal Customers,2,Loyal Regulars
17078,36,2,375.86,3,3,2,8,Others,3,Steady Mid-Tier
17079,78,1,118.80000000000001,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
17080,22,2,287.62,4,3,2,9,Others,3,Steady Mid-Tier
17081,25,2,288.91,4,3,2,9,Others,3,Steady Mid-Tier
17082,33,2,2003.85,4,3,4,11,Loyal Customers,2,Loyal Regulars
17083,109,3,1405.78,2,4,4,10,At Risk (high value),2,Loyal Regulars
17084,35,2,2747.9900000000002,3,3,5,11,Loyal Customers,2,Loyal Regulars
17085,123,5,1562.4,2,4,4,10,At Risk (high value),2,Loyal Regulars
17086,7,6,2050.08,5,5,5,15,Champions,0,VIP / Best
17088,28,4,1991.01,4,4,4,12,Champions,2,Loyal Regulars
17090,4,7,1974.65,5,5,4,14,Champions,0,VIP / Best
17091,3,9,3827.76,5,5,5,15,Champions,0,VIP / Best
17092,50,4,1774.03,3,4,4,11,Loyal Customers,2,Loyal Regulars
17094,322,1,302.0,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
17095,23,3,1324.16,4,4,4,12,Champions,2,Loyal Regulars
17096,15,4,1022.13,4,4,4,12,Champions,2,Loyal Regulars
17097,2,8,954.42,5,5,4,14,Champions,0,VIP / Best
17100,18,2,971.74,4,3,4,11,Loyal Customers,3,Steady Mid-Tier
17101,10,4,1621.73,5,4,4,13,Champions,2,Loyal Regulars
17102,262,1,25.5,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17105,159,2,665.78,2,3,3,8,Needs Attention,1,Occasional Buyers
17107,33,6,10797.48,4,5,5,14,Champions,0,VIP / Best
17109,29,6,881.29,4,5,3,12,Champions,2,Loyal Regulars
17110,165,1,163.29999999999998,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
17111,47,1,231.61,3,2,1,6,Potential Loyalists,1,Occasional Buyers
17114,6,8,801.12,5,5,3,13,Champions,0,VIP / Best
17115,8,3,837.5,5,4,3,12,Loyal Customers,3,Steady Mid-Tier
17117,288,1,116.19999999999999,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17118,318,1,157.02,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17119,3,2,606.91,5,3,3,11,Loyal Customers,3,Steady Mid-Tier
17120,233,1,307.46,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
17122,119,1,138.32,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
17123,162,1,345.29999999999995,2,2,2,6,Hibernating / Lost,1,Occasional Buyers
17124,185,1,294.24,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
17125,50,1,230.5,3,2,1,6,Potential Loyalists,1,Occasional Buyers
17126,152,5,989.45,2,4,4,10,At Risk (high value),2,Loyal Regulars
17128,335,1,157.09,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17131,5,5,2463.17,5,4,5,14,Champions,0,VIP / Best
17133,16,7,4892.240000000001,4,5,5,14,Champions,0,VIP / Best
17134,107,2,413.2,2,3,2,7,Others,1,Occasional Buyers
17135,16,7,1139.73,4,5,4,13,Champions,2,Loyal Regulars
17138,276,1,380.5,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
17139,16,12,10650.77,4,5,5,14,Champions,0,VIP / Best
17140,247,1,454.12,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
17142,239,1,579.0,1,2,3,6,Others,1,Occasional Buyers
17144,1,2,984.57,5,3,4,12,Loyal Customers,3,Steady Mid-Tier
17146,106,3,749.78,2,4,3,9,Others,2,Loyal Regulars
17147,23,4,1714.59,4,4,4,12,Champions,2,Loyal Regulars
17148,52,1,124.88,3,2,1,6,Potential Loyalists,1,Occasional Buyers
17152,195,3,1689.5,1,4,4,9,At Risk (high value),2,Loyal Regulars
17153,24,1,213.78,4,2,1,7,New / Promising,3,Steady Mid-Tier
17154,75,1,329.34,2,2,2,6,Hibernating / Lost,1,Occasional Buyers
17155,18,2,251.70000000000002,4,3,2,9,Others,3,Steady Mid-Tier
17157,8,2,319.0,5,3,2,10,Others,3,Steady Mid-Tier
17158,32,3,1266.97,4,4,4,12,Champions,2,Loyal Regulars
17159,22,3,1538.88,4,4,4,12,Champions,2,Loyal Regulars
17160,31,6,3518.03,4,5,5,14,Champions,2,Loyal Regulars
17162,29,10,1715.46,4,5,4,13,Champions,0,VIP / Best
17163,22,2,293.1,4,3,2,9,Others,3,Steady Mid-Tier
17164,33,7,2467.35,4,5,5,14,Champions,2,Loyal Regulars
17165,284,1,158.68,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17166,39,2,206.34,3,3,1,7,Potential Loyalists,3,Steady Mid-Tier
17169,58,2,835.78,3,3,3,9,Loyal Customers,2,Loyal Regulars
17171,289,1,224.91,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17172,79,1,317.76,2,2,2,6,Hibernating / Lost,1,Occasional Buyers
17173,5,8,3766.6,5,5,5,15,Champions,0,VIP / Best
17174,218,1,59.9,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17175,44,4,1443.69,3,4,4,11,Loyal Customers,2,Loyal Regulars
17176,202,1,306.13,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
17179,178,3,711.79,2,4,3,9,Others,2,Loyal Regulars
17180,56,4,783.97,3,4,3,10,Loyal Customers,2,Loyal Regulars
17181,57,2,239.92000000000002,3,3,1,7,Potential Loyalists,1,Occasional Buyers
17183,8,6,3347.31,5,5,5,15,Champions,0,VIP / Best
17186,47,2,144.0,3,3,1,7,Potential Loyalists,1,Occasional Buyers
17187,227,1,203.95,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17188,11,7,2474.23,5,5,5,15,Champions,0,VIP / Best
17189,106,2,383.75,2,3,2,7,Others,1,Occasional Buyers
17190,59,2,444.74,3,3,2,8,Others,1,Occasional Buyers
17191,28,7,2093.68,4,5,5,14,Champions,2,Loyal Regulars
17193,36,7,1699.3000000000002,3,5,4,12,Loyal Customers,2,Loyal Regulars
17194,361,1,226.78,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17197,30,1,1013.01,4,2,4,10,Loyal Customers,3,Steady Mid-Tier
17198,24,3,692.22,4,4,3,11,Loyal Customers,3,Steady Mid-Tier
17201,54,1,289.78,3,2,2,7,Potential Loyalists,1,Occasional Buyers
17203,36,6,3560.08,3,5,5,13,Loyal Customers,2,Loyal Regulars
17204,175,4,1564.56,2,4,4,10,At Risk (high value),2,Loyal Regulars
17205,54,1,384.08,3,2,2,7,Potential Loyalists,1,Occasional Buyers
17206,53,1,204.24,3,2,1,6,Potential Loyalists,1,Occasional Buyers
17211,27,8,2317.2200000000003,4,5,5,14,Champions,2,Loyal Regulars
17212,253,1,226.85,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17213,40,7,2781.23,3,5,5,13,Loyal Customers,2,Loyal Regulars
17214,60,6,1059.1200000000001,3,5,4,12,Loyal Customers,2,Loyal Regulars
17217,234,1,113.5,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17218,4,10,1951.97,5,5,4,14,Champions,0,VIP / Best
17219,32,1,114.23,4,2,1,7,New / Promising,3,Steady Mid-Tier
17220,24,14,3187.55,4,5,5,14,Champions,0,VIP / Best
17221,7,2,334.48,5,3,2,10,Others,3,Steady Mid-Tier
17222,65,1,328.65,3,2,2,7,Potential Loyalists,1,Occasional Buyers
17223,310,2,381.89,1,3,2,6,Others,1,Occasional Buyers
17226,309,1,393.49,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
17227,19,6,939.32,4,5,4,13,Champions,2,Loyal Regulars
17228,16,8,1906.09,4,5,4,13,Champions,0,VIP / Best
17229,96,2,318.76,2,3,2,7,Others,1,Occasional Buyers
17230,264,8,3638.41,1,5,5,11,At Risk (high value),2,Loyal Regulars
17231,12,10,3124.72,5,5,5,15,Champions,0,VIP / Best
17232,3,2,417.77,5,3,2,10,Others,3,Steady Mid-Tier
17233,35,1,190.88,3,2,1,6,Potential Loyalists,3,Steady Mid-Tier
17234,183,1,149.89000000000001,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17235,25,2,550.06,4,3,3,10,Loyal Customers,3,Steady Mid-Tier
17236,13,6,916.13,5,5,3,13,Champions,2,Loyal Regulars
17237,11,2,314.69,5,3,2,10,Others,3,Steady Mid-Tier
17238,3,17,3719.1,5,5,5,15,Champions,0,VIP / Best
17239,313,1,382.5,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
17242,108,2,1135.04,2,3,4,9,Others,2,Loyal Regulars
17243,1,26,8531.65,5,5,5,15,Champions,0,VIP / Best
17244,53,1,954.9,3,2,4,9,Loyal Customers,1,Occasional Buyers
17245,205,1,171.45,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17247,15,1,280.09000000000003,4,2,2,8,New / Promising,3,Steady Mid-Tier
17248,120,1,318.65,2,2,2,6,Hibernating / Lost,1,Occasional Buyers
17250,4,2,381.97,5,3,2,10,Others,3,Steady Mid-Tier
17251,363,1,269.83,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
17252,117,2,348.91,2,3,2,7,Others,1,Occasional Buyers
17253,18,1,178.26,4,2,1,7,New / Promising,3,Steady Mid-Tier
17254,5,2,271.19,5,3,2,10,Others,3,Steady Mid-Tier
17255,41,2,291.48,3,3,2,8,Others,3,Steady Mid-Tier
17256,107,2,240.0,2,3,1,6,Hibernating / Lost,1,Occasional Buyers
17259,148,2,581.23,2,3,3,8,Needs Attention,1,Occasional Buyers
17262,52,5,1253.3600000000001,3,4,4,11,Loyal Customers,2,Loyal Regulars
17263,208,1,63.440000000000005,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17265,139,2,550.01,2,3,3,8,Needs Attention,1,Occasional Buyers
17266,2,3,296.58,5,4,2,11,Loyal Customers,3,Steady Mid-Tier
17267,127,2,317.2,2,3,2,7,Others,1,Occasional Buyers
17268,108,4,763.64,2,4,3,9,Others,2,Loyal Regulars
17272,42,4,2148.63,3,4,5,12,Loyal Customers,2,Loyal Regulars
17274,35,1,107.82,3,2,1,6,Potential Loyalists,1,Occasional Buyers
17277,228,2,1065.3500000000001,1,3,4,8,Others,1,Occasional Buyers
17278,241,1,246.04,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
17279,58,1,187.82999999999998,3,2,1,6,Potential Loyalists,1,Occasional Buyers
17282,130,3,1685.46,2,4,4,10,At Risk (high value),2,Loyal Regulars
17284,60,6,1647.48,3,5,4,12,Loyal Customers,2,Loyal Regulars
17286,22,1,151.37,4,2,1,7,New / Promising,3,Steady Mid-Tier
17287,26,7,1049.06,4,5,4,13,Champions,2,Loyal Regulars
17288,9,7,1417.63,5,5,4,14,Champions,0,VIP / Best
17289,32,3,931.02,4,4,4,12,Champions,2,Loyal Regulars
17290,4,2,513.01,5,3,3,11,Loyal Customers,3,Steady Mid-Tier
17291,308,1,550.8000000000001,1,2,3,6,Others,1,Occasional Buyers
17293,8,9,1854.06,5,5,4,14,Champions,0,VIP / Best
17295,29,3,547.0,4,4,3,11,Loyal Customers,3,Steady Mid-Tier
17297,17,1,128.18,4,2,1,7,New / Promising,3,Steady Mid-Tier
17298,101,2,498.42,2,3,3,8,Needs Attention,1,Occasional Buyers
17299,12,4,656.61,5,4,3,12,Loyal Customers,3,Steady Mid-Tier
17301,21,1,163.24,4,2,1,7,New / Promising,3,Steady Mid-Tier
17302,15,5,1135.63,4,4,4,12,Champions,2,Loyal Regulars
17303,361,1,250.04,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
17306,11,19,8631.31,5,5,5,15,Champions,0,VIP / Best
17309,95,1,82.75,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
17311,78,2,1384.85,2,3,4,9,Others,2,Loyal Regulars
17312,139,3,644.3,2,4,3,9,Others,2,Loyal Regulars
17313,31,1,2328.84,4,2,5,11,Loyal Customers,2,Loyal Regulars
17314,25,8,2527.92,4,5,5,14,Champions,0,VIP / Best
17315,2,36,6241.15,5,5,5,15,Champions,0,VIP / Best
17317,46,3,2600.34,3,4,5,12,Loyal Customers,2,Loyal Regulars
17320,100,3,1200.6200000000001,2,4,4,10,At Risk (high value),2,Loyal Regulars
17321,8,2,657.16,5,3,3,11,Loyal Customers,3,Steady Mid-Tier
17323,15,7,903.12,4,5,3,12,Champions,2,Loyal Regulars
17324,18,4,986.48,4,4,4,12,Champions,2,Loyal Regulars
